Date,Focal_uniqueID,Filename,Male,DOB,Rank,Group,Observer,Focal_time_begin,Focal_time_end,Focal_duration,Focal_behav_time_begin,UW_behav,Seasonality,Age
2023-06-28,2023-06-28_GN_CMS-4,2023-06-28_GN_CMS_Clean.xlsx,EC,2009-01-01,sub,GN,CMS,8:31:27,8:41:45,0:10:18,8:35:30,NA,3.37,14.5
2023-06-28,2023-06-28_GN_WTA-2,2023-06-28_GN_WTA_Clean.xlsx,EC,2009-01-01,sub,GN,WTA,7:49:23,7:59:34,0:10:11,7:57:24,NA,3.37,14.5
2023-06-28,2023-06-28_GN_WTA-2,2023-06-28_GN_WTA_Clean.xlsx,EC,2009-01-01,sub,GN,WTA,7:49:23,7:59:34,0:10:11,7:56:19,NA,3.37,14.5
2023-06-28,2023-06-28_GN_WTA-2,2023-06-28_GN_WTA_Clean.xlsx,EC,2009-01-01,sub,GN,WTA,7:49:23,7:59:34,0:10:11,7:56:51,NA,3.37,14.5
2023-06-28,2023-06-28_GN_WTA-3,2023-06-28_GN_WTA_Clean.xlsx,TD,2012-10-23,sub,GN,WTA,8:17:54,8:28:19,0:10:25,8:26:06,NA,3.37,10.7
2023-07-03,2023-07-03_AD_WTA-1,2023-07-03_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,7:13:51,7:24:08,0:10:17,7:19:53,NA,2.2,12.9
2023-07-03,2023-07-03_AD_WTA-1,2023-07-03_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,7:13:51,7:24:08,0:10:17,7:18:04,NA,2.2,12.9
2023-07-03,2023-07-03_AD_WTA-10,2023-07-03_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,10:41:32,10:51:55,0:10:23,NA,NA,2.2,9.7
2023-07-03,2023-07-03_AD_WTA-11,2023-07-03_AD_WTA_Clean.xlsx,KN,2009-01-01,sub,AD,WTA,10:56:46,11:07:03,0:10:17,10:56:58,NA,2.2,14.5
2023-07-03,2023-07-03_AD_WTA-11,2023-07-03_AD_WTA_Clean.xlsx,KN,2009-01-01,sub,AD,WTA,10:56:46,11:07:03,0:10:17,10:57:44,NA,2.2,14.5
2023-07-03,2023-07-03_AD_WTA-11,2023-07-03_AD_WTA_Clean.xlsx,KN,2009-01-01,sub,AD,WTA,10:56:46,11:07:03,0:10:17,11:04:01,NA,2.2,14.5
2023-07-03,2023-07-03_AD_WTA-12,2023-07-03_AD_WTA_Clean.xlsx,CG,2011-05-24,sub,AD,WTA,11:09:39,11:20:07,0:10:28,NA,NA,2.2,12.1
2023-07-03,2023-07-03_AD_WTA-2,2023-07-03_AD_WTA_Clean.xlsx,KN,2009-01-01,sub,AD,WTA,7:25:48,7:33:24,0:07:36,NA,NA,2.2,14.5
2023-07-03,2023-07-03_AD_WTA-3,2023-07-03_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,7:55:04,8:05:36,0:10:32,8:03:57,NA,2.2,9.7
2023-07-03,2023-07-03_AD_WTA-3,2023-07-03_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,7:55:04,8:05:36,0:10:32,8:00:45,NA,2.2,9.7
2023-07-03,2023-07-03_AD_WTA-3,2023-07-03_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,7:55:04,8:05:36,0:10:32,8:02:59,NA,2.2,9.7
2023-07-03,2023-07-03_AD_WTA-3,2023-07-03_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,7:55:04,8:05:36,0:10:32,7:55:50,NA,2.2,9.7
2023-07-03,2023-07-03_AD_WTA-3,2023-07-03_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,7:55:04,8:05:36,0:10:32,8:00:26,NA,2.2,9.7
2023-07-03,2023-07-03_AD_WTA-3,2023-07-03_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,7:55:04,8:05:36,0:10:32,7:56:45,NA,2.2,9.7
2023-07-03,2023-07-03_AD_WTA-3,2023-07-03_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,7:55:04,8:05:36,0:10:32,7:57:48,NA,2.2,9.7
2023-07-03,2023-07-03_AD_WTA-4,2023-07-03_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,8:39:29,8:49:35,0:10:06,8:47:49,NA,2.2,9.7
2023-07-03,2023-07-03_AD_WTA-5,2023-07-03_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,8:52:43,9:03:01,0:10:18,NA,NA,2.2,12.9
2023-07-03,2023-07-03_AD_WTA-6,2023-07-03_AD_WTA_Clean.xlsx,KN,2009-01-01,sub,AD,WTA,9:06:31,9:16:47,0:10:16,NA,NA,2.2,14.5
2023-07-03,2023-07-03_AD_WTA-7,2023-07-03_AD_WTA_Clean.xlsx,CG,2011-05-24,sub,AD,WTA,9:35:42,9:46:02,0:10:20,NA,NA,2.2,12.1
2023-07-03,2023-07-03_AD_WTA-8,2023-07-03_AD_WTA_Clean.xlsx,CG,2011-05-24,sub,AD,WTA,10:15:36,10:25:57,0:10:21,10:23:59,NA,2.2,12.1
2023-07-03,2023-07-03_AD_WTA-8,2023-07-03_AD_WTA_Clean.xlsx,CG,2011-05-24,sub,AD,WTA,10:15:36,10:25:57,0:10:21,10:22:25,NA,2.2,12.1
2023-07-03,2023-07-03_AD_WTA-9,2023-07-03_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,10:28:36,10:38:47,0:10:11,NA,NA,2.2,12.9
2023-07-04,2023-07-04_AD_CMS-1,2023-07-04_AD_CMS_Clean.xlsx,CG,2011-05-24,sub,AD,CMS,11:44:33,11:54:54,0:10:21,11:45:43,NA,2.2,12.1
2023-07-04,2023-07-04_AD_CMS-10,2023-07-04_AD_CMS_Clean.xlsx,BD,2010-08-20,alpha,AD,CMS,15:13:26,15:23:54,0:10:28,15:22:17,NA,2.2,12.9
2023-07-04,2023-07-04_AD_CMS-10,2023-07-04_AD_CMS_Clean.xlsx,BD,2010-08-20,alpha,AD,CMS,15:13:26,15:23:54,0:10:28,15:23:18,NA,2.2,12.9
2023-07-04,2023-07-04_AD_CMS-11,2023-07-04_AD_CMS_Clean.xlsx,CG,2011-05-24,sub,AD,CMS,15:25:36,15:35:55,0:10:19,15:35:13,NA,2.2,12.1
2023-07-04,2023-07-04_AD_CMS-12,2023-07-04_AD_CMS_Clean.xlsx,WE,2013-11-01,sub,AD,CMS,15:39:48,15:49:58,0:10:10,15:45:58,NA,2.2,9.7
2023-07-04,2023-07-04_AD_CMS-12,2023-07-04_AD_CMS_Clean.xlsx,WE,2013-11-01,sub,AD,CMS,15:39:48,15:49:58,0:10:10,15:45:59,NA,2.2,9.7
2023-07-04,2023-07-04_AD_CMS-13,2023-07-04_AD_CMS_Clean.xlsx,WE,2013-11-01,sub,AD,CMS,15:56:06,16:06:24,0:10:18,NA,NA,2.2,9.7
2023-07-04,2023-07-04_AD_CMS-2,2023-07-04_AD_CMS_Clean.xlsx,WE,2013-11-01,sub,AD,CMS,11:55:28,12:05:44,0:10:16,11:55:52,NA,2.2,9.7
2023-07-04,2023-07-04_AD_CMS-2,2023-07-04_AD_CMS_Clean.xlsx,WE,2013-11-01,sub,AD,CMS,11:55:28,12:05:44,0:10:16,11:58:23,NA,2.2,9.7
2023-07-04,2023-07-04_AD_CMS-2,2023-07-04_AD_CMS_Clean.xlsx,WE,2013-11-01,sub,AD,CMS,11:55:28,12:05:44,0:10:16,11:58:48,NA,2.2,9.7
2023-07-04,2023-07-04_AD_CMS-3,2023-07-04_AD_CMS_Clean.xlsx,KN,2009-01-01,sub,AD,CMS,12:06:16,12:16:46,0:10:30,12:16:01,NA,2.2,14.5
2023-07-04,2023-07-04_AD_CMS-3,2023-07-04_AD_CMS_Clean.xlsx,KN,2009-01-01,sub,AD,CMS,12:06:16,12:16:46,0:10:30,12:16:10,NA,2.2,14.5
2023-07-04,2023-07-04_AD_CMS-4,2023-07-04_AD_CMS_Clean.xlsx,BD,2010-08-20,alpha,AD,CMS,12:18:10,12:23:12,0:05:02,12:18:16,NA,2.2,12.9
2023-07-04,2023-07-04_AD_CMS-5,2023-07-04_AD_CMS_Clean.xlsx,BD,2010-08-20,alpha,AD,CMS,12:25:59,12:36:15,0:10:16,12:35:16,NA,2.2,12.9
2023-07-04,2023-07-04_AD_CMS-6,2023-07-04_AD_CMS_Clean.xlsx,KN,2009-01-01,sub,AD,CMS,13:28:08,13:38:44,0:10:36,13:35:48,NA,2.2,14.5
2023-07-04,2023-07-04_AD_CMS-6,2023-07-04_AD_CMS_Clean.xlsx,KN,2009-01-01,sub,AD,CMS,13:28:08,13:38:44,0:10:36,13:37:59,NA,2.2,14.5
2023-07-04,2023-07-04_AD_CMS-7,2023-07-04_AD_CMS_Clean.xlsx,WE,2013-11-01,sub,AD,CMS,13:39:32,13:49:55,0:10:23,13:41:03,NA,2.2,9.7
2023-07-04,2023-07-04_AD_CMS-8,2023-07-04_AD_CMS_Clean.xlsx,BD,2010-08-20,alpha,AD,CMS,13:51:46,14:02:13,0:10:27,13:54:59,NA,2.2,12.9
2023-07-04,2023-07-04_AD_CMS-9,2023-07-04_AD_CMS_Clean.xlsx,CG,2011-05-24,sub,AD,CMS,14:03:14,14:14:30,0:11:16,NA,NA,2.2,12.1
2023-07-04,2023-07-04_AD_RSB-1,2023-07-04_AD_RSB_Clean.xlsx,CG,2011-05-24,sub,AD,RSB,12:38:12,12:48:42,0:10:30,NA,NA,2.2,12.1
2023-07-04,2023-07-04_AD_RSB-2,2023-07-04_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,12:51:10,13:01:36,0:10:26,12:59:18,NA,2.2,12.9
2023-07-04,2023-07-04_AD_RSB-3,2023-07-04_AD_RSB_Clean.xlsx,KN,2009-01-01,sub,AD,RSB,13:02:18,13:12:44,0:10:26,13:03:03,NA,2.2,14.5
2023-07-04,2023-07-04_AD_RSB-4,2023-07-04_AD_RSB_Clean.xlsx,WE,2013-11-01,sub,AD,RSB,13:14:42,13:24:54,0:10:12,NA,NA,2.2,9.7
2023-07-04,2023-07-04_AD_RSB-5,2023-07-04_AD_RSB_Clean.xlsx,WE,2013-11-01,sub,AD,RSB,14:14:50,14:25:14,0:10:24,14:18:43,NA,2.2,9.7
2023-07-04,2023-07-04_AD_RSB-5,2023-07-04_AD_RSB_Clean.xlsx,WE,2013-11-01,sub,AD,RSB,14:14:50,14:25:14,0:10:24,14:15:21,NA,2.2,9.7
2023-07-04,2023-07-04_AD_RSB-5,2023-07-04_AD_RSB_Clean.xlsx,WE,2013-11-01,sub,AD,RSB,14:14:50,14:25:14,0:10:24,14:16:28,NA,2.2,9.7
2023-07-04,2023-07-04_AD_RSB-5,2023-07-04_AD_RSB_Clean.xlsx,WE,2013-11-01,sub,AD,RSB,14:14:50,14:25:14,0:10:24,14:22:18,NA,2.2,9.7
2023-07-04,2023-07-04_AD_RSB-5,2023-07-04_AD_RSB_Clean.xlsx,WE,2013-11-01,sub,AD,RSB,14:14:50,14:25:14,0:10:24,14:14:54,NA,2.2,9.7
2023-07-04,2023-07-04_AD_RSB-6,2023-07-04_AD_RSB_Clean.xlsx,CG,2011-05-24,sub,AD,RSB,14:25:52,14:36:11,0:10:19,14:30:08,NA,2.2,12.1
2023-07-04,2023-07-04_AD_RSB-6,2023-07-04_AD_RSB_Clean.xlsx,CG,2011-05-24,sub,AD,RSB,14:25:52,14:36:11,0:10:19,14:27:19,NA,2.2,12.1
2023-07-04,2023-07-04_AD_RSB-7,2023-07-04_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,14:37:32,14:47:47,0:10:15,14:40:08,UW,2.2,12.9
2023-07-04,2023-07-04_AD_RSB-7,2023-07-04_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,14:37:32,14:47:47,0:10:15,14:41:21,UW,2.2,12.9
2023-07-04,2023-07-04_AD_RSB-7,2023-07-04_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,14:37:32,14:47:47,0:10:15,14:37:58,NA,2.2,12.9
2023-07-04,2023-07-04_AD_RSB-8,2023-07-04_AD_RSB_Clean.xlsx,KN,2009-01-01,sub,AD,RSB,14:49:03,14:55:25,0:06:22,NA,NA,2.2,14.5
2023-07-04,2023-07-04_AD_RSB-9,2023-07-04_AD_RSB_Clean.xlsx,KN,2009-01-01,sub,AD,RSB,15:00:51,15:11:12,0:10:21,NA,NA,2.2,14.5
2023-07-04,2023-07-04_AD_SRM-1,2023-07-04_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,6:28:28,6:38:43,0:10:15,NA,NA,2.2,14.5
2023-07-04,2023-07-04_AD_SRM-2,2023-07-04_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,6:52:20,7:02:51,0:10:31,NA,NA,2.2,12.9
2023-07-04,2023-07-04_AD_SRM-3,2023-07-04_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,7:08:24,7:20:19,0:11:55,7:17:04,NA,2.2,12.1
2023-07-04,2023-07-04_AD_SRM-3,2023-07-04_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,7:08:24,7:20:19,0:11:55,7:10:14,NA,2.2,12.1
2023-07-04,2023-07-04_AD_SRM-3,2023-07-04_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,7:08:24,7:20:19,0:11:55,7:14:57,NA,2.2,12.1
2023-07-04,2023-07-04_AD_SRM-3,2023-07-04_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,7:08:24,7:20:19,0:11:55,7:18:01,NA,2.2,12.1
2023-07-04,2023-07-04_AD_SRM-3,2023-07-04_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,7:08:24,7:20:19,0:11:55,7:14:19,NA,2.2,12.1
2023-07-04,2023-07-04_AD_SRM-4,2023-07-04_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,7:56:43,8:08:21,0:11:38,8:07:05,NA,2.2,9.7
2023-07-04,2023-07-04_AD_SRM-5,2023-07-04_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,8:15:06,8:26:19,0:11:13,NA,NA,2.2,12.1
2023-07-04,2023-07-04_AD_SRM-6,2023-07-04_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,8:45:16,8:56:29,0:11:13,NA,NA,2.2,12.9
2023-07-04,2023-07-04_AD_SRM-7,2023-07-04_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,9:22:09,9:32:54,0:10:45,NA,NA,2.2,14.5
2023-07-04,2023-07-04_AD_SRM-8,2023-07-04_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,10:30:39,10:41:36,0:10:57,10:32:43,NA,2.2,9.7
2023-07-04,2023-07-04_AD_SRM-8,2023-07-04_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,10:30:39,10:41:36,0:10:57,10:38:02,NA,2.2,9.7
2023-07-04,2023-07-04_AD_SRM-8,2023-07-04_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,10:30:39,10:41:36,0:10:57,10:30:39,NA,2.2,9.7
2023-07-04,2023-07-04_AD_SRM-8,2023-07-04_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,10:30:39,10:41:36,0:10:57,10:35:02,NA,2.2,9.7
2023-07-04,2023-07-04_AD_SRM-8,2023-07-04_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,10:30:39,10:41:36,0:10:57,10:36:54,NA,2.2,9.7
2023-07-14,2023-07-14_BC_SRM-1,2023-07-14_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,8:19:18,8:29:57,0:10:39,8:24:48,NA,2.37,10.3
2023-07-14,2023-07-14_BC_SRM-1,2023-07-14_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,8:19:18,8:29:57,0:10:39,8:24:48,NA,2.37,10.3
2023-07-14,2023-07-14_BC_SRM-2,2023-07-14_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,8:44:51,8:55:16,0:10:25,NA,NA,2.37,10.3
2023-07-14,2023-07-14_BC_SRM-3,2023-07-14_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,9:11:49,9:22:20,0:10:31,9:12:08,NA,2.37,10.3
2023-07-14,2023-07-14_BC_SRM-3,2023-07-14_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,9:11:49,9:22:20,0:10:31,9:20:48,NA,2.37,10.3
2023-07-14,2023-07-14_BC_SRM-4,2023-07-14_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,9:33:20,9:43:27,0:10:07,9:41:19,NA,2.37,10.3
2023-07-14,2023-07-14_BC_SRM-4,2023-07-14_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,9:33:20,9:43:27,0:10:07,9:41:01,NA,2.37,10.3
2023-07-14,2023-07-14_BC_SRM-4,2023-07-14_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,9:33:20,9:43:27,0:10:07,9:39:47,NA,2.37,10.3
2023-07-14,2023-07-14_BC_SRM-5,2023-07-14_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,9:55:12,10:05:46,0:10:34,NA,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-1,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,12:01:12,12:11:26,0:10:14,12:10:32,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-1,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,12:01:12,12:11:26,0:10:14,12:07:10,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-1,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,12:01:12,12:11:26,0:10:14,12:05:43,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-2,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,12:24:46,12:32:07,0:07:21,12:27:33,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-2,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,12:24:46,12:32:07,0:07:21,12:24:49,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-2,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,12:24:46,12:32:07,0:07:21,12:27:38,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-3,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,12:42:40,12:52:45,0:10:05,12:46:18,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-3,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,12:42:40,12:52:45,0:10:05,12:51:12,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-3,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,12:42:40,12:52:45,0:10:05,12:52:19,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-3,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,12:42:40,12:52:45,0:10:05,12:49:44,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-3,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,12:42:40,12:52:45,0:10:05,12:52:06,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-3,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,12:42:40,12:52:45,0:10:05,12:45:43,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-3,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,12:42:40,12:52:45,0:10:05,12:42:54,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-3,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,12:42:40,12:52:45,0:10:05,12:47:58,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-3,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,12:42:40,12:52:45,0:10:05,12:51:17,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-3,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,12:42:40,12:52:45,0:10:05,12:48:51,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:13:01,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:04:10,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:11:02,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:04:55,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:03:42,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:07:15,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:12:46,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:10:25,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:05:42,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:05:08,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:07:16,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:12:50,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:12:53,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:05:32,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:12:47,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:04:15,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:07:36,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:12:39,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:05:09,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:04:09,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:10:19,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:12:35,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-4,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:03:42,13:13:52,0:10:10,13:06:59,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-5,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:24:16,13:34:32,0:10:16,13:25:31,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-5,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:24:16,13:34:32,0:10:16,13:26:55,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-5,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:24:16,13:34:32,0:10:16,13:30:08,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-5,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:24:16,13:34:32,0:10:16,13:29:47,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-5,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:24:16,13:34:32,0:10:16,13:26:36,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-5,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:24:16,13:34:32,0:10:16,13:26:56,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-5,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:24:16,13:34:32,0:10:16,13:28:39,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-5,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:24:16,13:34:32,0:10:16,13:25:29,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-5,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:24:16,13:34:32,0:10:16,13:24:18,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-5,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:24:16,13:34:32,0:10:16,13:25:37,NA,2.37,10.3
2023-07-14,2023-07-14_BC_WTA-5,2023-07-14_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,13:24:16,13:34:32,0:10:16,13:28:32,NA,2.37,10.3
