Date,Focal_uniqueID,Filename,Male,DOB,Rank,Group,Observer,Focal_duration,UW_behav,Seasonality,Age
2023-10-26,2023-10-26_AD_SRM-2,2023-10-26_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:23,NA,9.24,13.2
2023-10-26,2023-10-26_AD_SRM-3,2023-10-26_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:24,NA,9.24,12.4
2023-10-26,2023-10-26_AD_SRM-4,2023-10-26_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:26,NA,9.24,10
2023-10-26,2023-10-26_AD_SRM-5,2023-10-26_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:25,NA,9.24,13.2
2023-10-26,2023-10-26_AD_SRM-6,2023-10-26_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:10:18,NA,9.24,14.8
2023-10-26,2023-10-26_AD_SRM-7,2023-10-26_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:22,NA,9.24,10
2023-10-26,2023-10-26_AD_SRM-8,2023-10-26_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:52,NA,9.24,12.4
2023-10-26,2023-10-26_AD_SRM-9,2023-10-26_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:22,NA,9.24,13.2
2023-10-26,2023-10-26_AD_WTA-1,2023-10-26_AD_WTA_Clean.xlsx,KN,2009-01-01,sub,AD,WTA,0:07:53,NA,9.24,14.8
2023-10-26,2023-10-26_AD_WTA-10,2023-10-26_AD_WTA_Clean.xlsx,CG,2011-05-24,sub,AD,WTA,0:10:15,NA,9.24,12.4
2023-10-26,2023-10-26_AD_WTA-2,2023-10-26_AD_WTA_Clean.xlsx,CG,2011-05-24,sub,AD,WTA,0:10:46,NA,9.24,12.4
2023-10-26,2023-10-26_AD_WTA-3,2023-10-26_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,0:10:25,NA,9.24,13.2
2023-10-26,2023-10-26_AD_WTA-4,2023-10-26_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,0:10:15,NA,9.24,10
2023-10-26,2023-10-26_AD_WTA-5,2023-10-26_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,0:10:35,NA,9.24,13.2
2023-10-26,2023-10-26_AD_WTA-6,2023-10-26_AD_WTA_Clean.xlsx,CG,2011-05-24,sub,AD,WTA,0:10:16,NA,9.24,12.4
2023-10-26,2023-10-26_AD_WTA-7,2023-10-26_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,0:10:29,NA,9.24,10
2023-10-26,2023-10-26_AD_WTA-8,2023-10-26_AD_WTA_Clean.xlsx,KN,2009-01-01,sub,AD,WTA,0:09:36,NA,9.24,14.8
2023-10-26,2023-10-26_AD_WTA-9,2023-10-26_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,0:10:06,NA,9.24,10
2023-11-06,2023-11-06_FF_WTA-1,2023-11-06_FF_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,0:10:14,NA,7.64,9.5
2023-11-06,2023-11-06_FF_WTA-2,2023-11-06_FF_WTA_Clean.xlsx,LO,2011-01-01,alpha,RM,WTA,0:10:16,NA,7.64,12.8
2023-11-06,2023-11-06_FF_WTA-3,2023-11-06_FF_WTA_Clean.xlsx,MK,2016-07-09,sub,RM,WTA,0:10:15,NA,7.64,7.3
2023-11-06,2023-11-06_FF_WTA-4,2023-11-06_FF_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,0:10:15,NA,7.64,9.5
2023-11-06,2023-11-06_FF_WTA-5,2023-11-06_FF_WTA_Clean.xlsx,LO,2011-01-01,alpha,RM,WTA,0:10:24,NA,7.64,12.8
2023-11-06,2023-11-06_FF_WTA-6,2023-11-06_FF_WTA_Clean.xlsx,MK,2016-07-09,sub,RM,WTA,0:10:02,NA,7.64,7.3
2023-11-06,2023-11-06_FF_WTA-7,2023-11-06_FF_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,0:10:14,NA,7.64,9.5
2023-11-06,2023-11-06_FF_WTA-8,2023-11-06_FF_WTA_Clean.xlsx,LO,2011-01-01,alpha,RM,WTA,0:09:54,NA,7.64,12.8
2023-11-07,2023-11-07_FF_SRM-1,2023-11-07_FF_SRM_Clean.xlsx,MK,2016-07-09,sub,RM,SRM,0:10:27,NA,7.46,7.3
2023-11-07,2023-11-07_FF_SRM-2,2023-11-07_FF_SRM_Clean.xlsx,LO,2011-01-01,alpha,RM,SRM,0:10:15,UW,7.46,12.8
2023-11-07,2023-11-07_FF_SRM-2,2023-11-07_FF_SRM_Clean.xlsx,LO,2011-01-01,alpha,RM,SRM,0:10:15,UW,7.46,12.8
2023-11-07,2023-11-07_FF_SRM-3,2023-11-07_FF_SRM_Clean.xlsx,MK,2016-07-09,sub,RM,SRM,0:10:31,NA,7.46,7.3
2023-11-07,2023-11-07_FF_SRM-4,2023-11-07_FF_SRM_Clean.xlsx,HE,2014-04-28,sub,RM,SRM,0:10:18,NA,7.46,9.5
2023-11-07,2023-11-07_FF_SRM-5,2023-11-07_FF_SRM_Clean.xlsx,LO,2011-01-01,alpha,RM,SRM,0:10:34,NA,7.46,12.8
2023-11-07,2023-11-07_FF_SRM-6,2023-11-07_FF_SRM_Clean.xlsx,HE,2014-04-28,sub,RM,SRM,0:10:24,NA,7.46,9.5
2023-11-07,2023-11-07_FF_SRM-7,2023-11-07_FF_SRM_Clean.xlsx,MK,2016-07-09,sub,RM,SRM,0:10:26,NA,7.46,7.3
2023-11-08,2023-11-08_BC_SRM-1,2023-11-08_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:10:22,NA,7.06,10.7
2023-11-08,2023-11-08_BC_SRM-1,2023-11-08_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:10:22,UW,7.06,10.7
2023-11-08,2023-11-08_BC_SRM-2,2023-11-08_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:10:30,NA,7.06,10.7
2023-11-08,2023-11-08_BC_SRM-3,2023-11-08_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:10:29,NA,7.06,10.7
2023-11-08,2023-11-08_BC_SRM-4,2023-11-08_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:10:22,NA,7.06,10.7
2023-11-08,2023-11-08_BC_SRM-5,2023-11-08_BC_SRM_Clean.xlsx,ES,2013-03-15,alpha,BC,SRM,0:10:43,NA,7.06,10.7
2023-11-08,2023-11-08_BC_WTA-1,2023-11-08_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,0:10:30,NA,7.06,10.7
2023-11-08,2023-11-08_BC_WTA-2,2023-11-08_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,0:10:23,NA,7.06,10.7
2023-11-08,2023-11-08_BC_WTA-3,2023-11-08_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,0:10:11,NA,7.06,10.7
2023-11-08,2023-11-08_BC_WTA-4,2023-11-08_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,0:10:07,NA,7.06,10.7
2023-11-08,2023-11-08_BC_WTA-5,2023-11-08_BC_WTA_Clean.xlsx,ES,2013-03-15,alpha,BC,WTA,0:09:55,NA,7.06,10.7
2023-11-09,2023-11-10_AD_SRM-1,2023-11-10_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:28,NA,6.27,13.2
2023-11-09,2023-11-10_AD_SRM-2,2023-11-10_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:23,NA,6.27,12.5
2023-11-09,2023-11-10_AD_SRM-3,2023-11-10_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:32,NA,6.27,10
2023-11-10,2023-11-10_AD_SRM-4,2023-11-10_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:10:26,NA,5.97,14.9
2023-11-10,2023-11-10_AD_SRM-5,2023-11-10_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:13,NA,5.97,10
2023-11-10,2023-11-10_AD_SRM-6,2023-11-10_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:10:30,NA,5.97,14.9
2023-11-10,2023-11-10_AD_SRM-7,2023-11-10_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:27,NA,5.97,13.2
2023-11-10,2023-11-10_AD_SRM-8,2023-11-10_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:23,NA,5.97,12.5
2023-11-10,2023-11-10_AD_SRM-9,2023-11-10_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:10:45,NA,5.97,14.9
2023-11-13,2023-11-14_LV_WTA-1,2023-11-14_LV_WTA_Clean.xlsx,BS,2017-02-28,sub,LV,WTA,0:10:10,NA,6.4,6.7
2023-11-14,2023-11-14_LV_SRM-2,2023-11-14_LV_SRM_Clean.xlsx,BS,2017-02-28,sub,LV,SRM,0:10:31,NA,5.88,6.7
2023-11-14,2023-11-14_LV_SRM-3,2023-11-14_LV_SRM_Clean.xlsx,MC,2017-01-05,sub,LV,SRM,0:10:29,NA,5.88,6.9
2023-11-14,2023-11-14_LV_SRM-5,2023-11-14_LV_SRM_Clean.xlsx,BS,2017-02-28,sub,LV,SRM,0:10:23,NA,5.88,6.7
2023-11-14,2023-11-14_LV_SRM-6,2023-11-14_LV_SRM_Clean.xlsx,MC,2017-01-05,sub,LV,SRM,0:10:24,NA,5.88,6.9
2023-11-14,2023-11-14_LV_WTA-2,2023-11-14_LV_WTA_Clean.xlsx,MC,2017-01-05,sub,LV,WTA,0:10:17,NA,5.88,6.9
2023-11-14,2023-11-14_LV_WTA-4,2023-11-14_LV_WTA_Clean.xlsx,MC,2017-01-05,sub,LV,WTA,0:10:16,NA,5.88,6.9
2023-11-14,2023-11-14_LV_WTA-5,2023-11-14_LV_WTA_Clean.xlsx,BS,2017-02-28,sub,LV,WTA,0:13:18,NA,5.88,6.7
2023-11-14,2023-11-14_LV_WTA-7,2023-11-14_LV_WTA_Clean.xlsx,MC,2017-01-05,sub,LV,WTA,0:10:20,NA,5.88,6.9
2023-11-14,2023-11-14_LV_WTA-9,2023-11-14_LV_WTA_Clean.xlsx,BS,2017-02-28,sub,LV,WTA,0:10:18,NA,5.88,6.7
2023-11-20,2023-11-21_FF_SRM-1,2023-11-21_FF_SRM_Clean.xlsx,LO,2011-01-01,alpha,RM,SRM,0:10:28,NA,6.42,12.9
2023-11-21,2023-11-21_FF_SRM-2,2023-11-21_FF_SRM_Clean.xlsx,MK,2016-07-09,sub,RM,SRM,0:10:21,NA,6.32,7.4
2023-11-21,2023-11-21_FF_SRM-3,2023-11-21_FF_SRM_Clean.xlsx,HE,2014-04-28,sub,RM,SRM,0:10:12,NA,6.32,9.6
2023-11-21,2023-11-21_FF_SRM-4,2023-11-21_FF_SRM_Clean.xlsx,LO,2011-01-01,alpha,RM,SRM,0:10:21,NA,6.32,12.9
2023-11-21,2023-11-21_FF_SRM-5,2023-11-21_FF_SRM_Clean.xlsx,HE,2014-04-28,sub,RM,SRM,0:10:28,NA,6.32,9.6
2023-11-21,2023-11-21_FF_SRM-6,2023-11-21_FF_SRM_Clean.xlsx,MK,2016-07-09,sub,RM,SRM,0:10:16,NA,6.32,7.4
2023-11-21,2023-11-21_FF_WTA-1,2023-11-21_FF_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,0:10:11,NA,6.32,9.6
2023-11-21,2023-11-21_FF_WTA-10,2023-11-21_FF_WTA_Clean.xlsx,LO,2011-01-01,alpha,RM,WTA,0:10:11,NA,6.32,12.9
2023-11-21,2023-11-21_FF_WTA-2,2023-11-21_FF_WTA_Clean.xlsx,MK,2016-07-09,sub,RM,WTA,0:10:12,NA,6.32,7.4
2023-11-21,2023-11-21_FF_WTA-3,2023-11-21_FF_WTA_Clean.xlsx,LO,2011-01-01,alpha,RM,WTA,0:10:15,NA,6.32,12.9
2023-11-21,2023-11-21_FF_WTA-4,2023-11-21_FF_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,0:06:37,NA,6.32,9.6
2023-11-21,2023-11-21_FF_WTA-5,2023-11-21_FF_WTA_Clean.xlsx,MK,2016-07-09,sub,RM,WTA,0:10:25,NA,6.32,7.4
2023-11-21,2023-11-21_FF_WTA-6,2023-11-21_FF_WTA_Clean.xlsx,LO,2011-01-01,alpha,RM,WTA,0:10:17,NA,6.32,12.9
2023-11-21,2023-11-21_FF_WTA-7,2023-11-21_FF_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,0:10:24,NA,6.32,9.6
2023-11-21,2023-11-21_FF_WTA-8,2023-11-21_FF_WTA_Clean.xlsx,HE,2014-04-28,sub,RM,WTA,0:10:11,NA,6.32,9.6
2023-11-21,2023-11-21_FF_WTA-9,2023-11-21_FF_WTA_Clean.xlsx,MK,2016-07-09,sub,RM,WTA,0:10:13,NA,6.32,7.4
2023-11-21,2023-11-22_AD_SRM-1,2023-11-22_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:22,NA,6.32,10.1
2023-11-22,2023-11-22_AD_SRM-10,2023-11-22_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:20,NA,5.82,10.1
2023-11-22,2023-11-22_AD_SRM-2,2023-11-22_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:27,NA,5.82,12.5
2023-11-22,2023-11-22_AD_SRM-3,2023-11-22_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:10:21,NA,5.82,14.9
2023-11-22,2023-11-22_AD_SRM-4,2023-11-22_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:25,NA,5.82,13.3
2023-11-22,2023-11-22_AD_SRM-5,2023-11-22_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:10:25,NA,5.82,14.9
2023-11-22,2023-11-22_AD_SRM-6,2023-11-22_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:23,NA,5.82,13.3
2023-11-22,2023-11-22_AD_SRM-7,2023-11-22_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:22,NA,5.82,10.1
2023-11-22,2023-11-22_AD_SRM-8,2023-11-22_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:10:25,NA,5.82,14.9
2023-11-22,2023-11-22_AD_SRM-9,2023-11-22_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:24,NA,5.82,13.3
2023-11-23,2023-11-23_BC_RSB-1,2023-11-23_BC_RSB_Clean.xlsx,ES,2013-03-15,alpha,BC,RSB,0:10:22,NA,5.38,10.7
2023-11-23,2023-11-23_BC_RSB-2,2023-11-23_BC_RSB_Clean.xlsx,ES,2013-03-15,alpha,BC,RSB,0:10:22,NA,5.38,10.7
2023-11-23,2023-11-23_BC_RSB-3,2023-11-23_BC_RSB_Clean.xlsx,ES,2013-03-15,alpha,BC,RSB,0:10:06,NA,5.38,10.7
2023-11-23,2023-11-23_BC_RSB-4,2023-11-23_BC_RSB_Clean.xlsx,ES,2013-03-15,alpha,BC,RSB,0:10:17,NA,5.38,10.7
2023-11-23,2023-11-23_BC_RSB-5,2023-11-23_BC_RSB_Clean.xlsx,ES,2013-03-15,alpha,BC,RSB,0:10:09,NA,5.38,10.7
2023-11-26,2023-11-27_LV_WTA-1,2023-11-27_LV_WTA_Clean.xlsx,BS,2017-02-28,sub,LV,WTA,0:10:12,NA,4.57,6.7
2023-11-27,2023-11-27_LV_WTA-2,2023-11-27_LV_WTA_Clean.xlsx,MC,2017-01-05,sub,LV,WTA,0:10:05,NA,4.6,6.9
2023-11-27,2023-11-27_LV_WTA-3,2023-11-27_LV_WTA_Clean.xlsx,BS,2017-02-28,sub,LV,WTA,0:10:11,NA,4.6,6.7
2023-11-27,2023-11-27_LV_WTA-4,2023-11-27_LV_WTA_Clean.xlsx,MC,2017-01-05,sub,LV,WTA,0:10:11,NA,4.6,6.9
2023-11-27,2023-11-27_LV_WTA-8,2023-11-27_LV_WTA_Clean.xlsx,MC,2017-01-05,sub,LV,WTA,0:10:14,NA,4.6,6.9
2023-11-28,2023-11-28_LV_SRM-2,2023-11-28_LV_SRM_Clean.xlsx,BS,2017-02-28,sub,LV,SRM,0:10:28,NA,4.54,6.7
2023-11-28,2023-11-28_LV_SRM-3,2023-11-28_LV_SRM_Clean.xlsx,MC,2017-01-05,sub,LV,SRM,0:10:23,NA,4.54,6.9
2023-11-28,2023-11-28_LV_WTA-1,2023-11-28_LV_WTA_Clean.xlsx,BS,2017-02-28,sub,LV,WTA,0:10:06,NA,4.54,6.7
2023-11-28,2023-11-28_LV_WTA-3,2023-11-28_LV_WTA_Clean.xlsx,BS,2017-02-28,sub,LV,WTA,0:10:13,NA,4.54,6.7
2023-11-28,2023-11-28_LV_WTA-4,2023-11-28_LV_WTA_Clean.xlsx,MC,2017-01-05,sub,LV,WTA,0:10:10,NA,4.54,6.9
2023-12-04,2023-12-04_FF_RSB-1,2023-12-04_FF_RSB_Clean.xlsx,MK,2016-07-09,sub,RM,RSB,0:10:22,NA,2.79,7.4
2023-12-04,2023-12-04_FF_RSB-2,2023-12-04_FF_RSB_Clean.xlsx,HE,2014-04-28,sub,RM,RSB,0:10:05,NA,2.79,9.6
2023-12-04,2023-12-04_FF_RSB-3,2023-12-04_FF_RSB_Clean.xlsx,LO,2011-01-01,alpha,RM,RSB,0:10:13,NA,2.79,12.9
2023-12-04,2023-12-04_FF_RSB-4,2023-12-04_FF_RSB_Clean.xlsx,MK,2016-07-09,sub,RM,RSB,0:10:23,NA,2.79,7.4
2023-12-04,2023-12-04_FF_RSB-5,2023-12-04_FF_RSB_Clean.xlsx,HE,2014-04-28,sub,RM,RSB,0:10:13,NA,2.79,9.6
2023-12-04,2023-12-04_FF_RSB-6,2023-12-04_FF_RSB_Clean.xlsx,LO,2011-01-01,alpha,RM,RSB,0:10:11,NA,2.79,12.9
2023-12-04,2023-12-04_FF_RSB-7,2023-12-04_FF_RSB_Clean.xlsx,HE,2014-04-28,sub,RM,RSB,0:09:50,NA,2.79,9.6
2023-12-04,2023-12-04_FF_RSB-8,2023-12-04_FF_RSB_Clean.xlsx,LO,2011-01-01,alpha,RM,RSB,0:10:16,NA,2.79,12.9
2023-12-04,2023-12-04_FF_RSB-9,2023-12-04_FF_RSB_Clean.xlsx,MK,2016-07-09,sub,RM,RSB,0:10:11,NA,2.79,7.4
2023-12-04,2023-12-05_FF_SRM-1,2023-12-05_FF_SRM_Clean.xlsx,LO,2011-01-01,alpha,RM,SRM,0:10:27,NA,2.79,12.9
2023-12-05,2023-12-05_FF_SRM-2,2023-12-05_FF_SRM_Clean.xlsx,MK,2016-07-09,sub,RM,SRM,0:10:25,NA,2.79,7.4
2023-12-05,2023-12-05_FF_SRM-3,2023-12-05_FF_SRM_Clean.xlsx,LO,2011-01-01,alpha,RM,SRM,0:10:29,NA,2.79,12.9
2023-12-05,2023-12-05_FF_SRM-3,2023-12-05_FF_SRM_Clean.xlsx,LO,2011-01-01,alpha,RM,SRM,0:10:29,UW,2.79,12.9
2023-12-05,2023-12-05_FF_SRM-4,2023-12-05_FF_SRM_Clean.xlsx,MK,2016-07-09,sub,RM,SRM,0:10:25,NA,2.79,7.4
2023-12-06,2023-12-07_AD_WTA-1,2023-12-07_AD_WTA_Clean.xlsx,CG,2011-05-24,sub,AD,WTA,0:10:15,NA,2.75,12.5
2023-12-07,2023-12-07_AD_WTA-10,2023-12-07_AD_WTA_Clean.xlsx,KN,2009-01-01,sub,AD,WTA,0:08:02,NA,2.27,14.9
2023-12-07,2023-12-07_AD_WTA-11,2023-12-07_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,0:10:09,NA,2.27,10.1
2023-12-07,2023-12-07_AD_WTA-12,2023-12-07_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,0:10:13,NA,2.27,13.3
2023-12-07,2023-12-07_AD_WTA-13,2023-12-07_AD_WTA_Clean.xlsx,CG,2011-05-24,sub,AD,WTA,0:10:12,NA,2.27,12.5
2023-12-07,2023-12-07_AD_WTA-14,2023-12-07_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,0:10:12,NA,2.27,13.3
2023-12-07,2023-12-07_AD_WTA-14,2023-12-07_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,0:10:12,UW,2.27,13.3
2023-12-07,2023-12-07_AD_WTA-14,2023-12-07_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,0:10:12,UW,2.27,13.3
2023-12-07,2023-12-07_AD_WTA-15,2023-12-07_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,0:10:12,NA,2.27,10.1
2023-12-07,2023-12-07_AD_WTA-16,2023-12-07_AD_WTA_Clean.xlsx,KN,2009-01-01,sub,AD,WTA,0:10:11,NA,2.27,14.9
2023-12-07,2023-12-07_AD_WTA-2,2023-12-07_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,0:10:28,NA,2.27,13.3
2023-12-07,2023-12-07_AD_WTA-2,2023-12-07_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,0:10:28,UW,2.27,13.3
2023-12-07,2023-12-07_AD_WTA-3,2023-12-07_AD_WTA_Clean.xlsx,KN,2009-01-01,sub,AD,WTA,0:10:17,NA,2.27,14.9
2023-12-07,2023-12-07_AD_WTA-4,2023-12-07_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,0:10:25,NA,2.27,10.1
2023-12-07,2023-12-07_AD_WTA-5,2023-12-07_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,0:10:11,NA,2.27,13.3
2023-12-07,2023-12-07_AD_WTA-5,2023-12-07_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,0:10:11,UW,2.27,13.3
2023-12-07,2023-12-07_AD_WTA-5,2023-12-07_AD_WTA_Clean.xlsx,BD,2010-08-20,alpha,AD,WTA,0:10:11,UW,2.27,13.3
2023-12-07,2023-12-07_AD_WTA-6,2023-12-07_AD_WTA_Clean.xlsx,CG,2011-05-24,sub,AD,WTA,0:10:14,NA,2.27,12.5
2023-12-07,2023-12-07_AD_WTA-7,2023-12-07_AD_WTA_Clean.xlsx,WE,2013-11-01,sub,AD,WTA,0:10:15,NA,2.27,10.1
2023-12-07,2023-12-07_AD_WTA-8,2023-12-07_AD_WTA_Clean.xlsx,KN,2009-01-01,sub,AD,WTA,0:10:09,NA,2.27,14.9
2023-12-07,2023-12-07_AD_WTA-9,2023-12-07_AD_WTA_Clean.xlsx,CG,2011-05-24,sub,AD,WTA,0:10:16,NA,2.27,12.5
2023-12-12,2023-12-13_LV_WTA-1,2023-12-13_LV_WTA_Clean.xlsx,BS,2017-02-28,sub,LV,WTA,0:10:15,NA,1.69,6.8
2023-12-13,2023-12-13_LV_RSB-1,2023-12-13_LV_RSB_Clean.xlsx,BS,2017-02-28,sub,LV,RSB,0:10:30,NA,1.68,6.8
2023-12-13,2023-12-13_LV_RSB-3,2023-12-13_LV_RSB_Clean.xlsx,MC,2017-01-05,sub,LV,RSB,0:10:09,NA,1.68,6.9
2023-12-13,2023-12-13_LV_WTA-3,2023-12-13_LV_WTA_Clean.xlsx,MC,2017-01-05,sub,LV,WTA,0:10:29,NA,1.68,6.9
2023-12-21,2023-12-21_AD_RSB-1,2023-12-21_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,0:10:33,NA,0.7,13.3
2023-12-21,2023-12-21_AD_RSB-1,2023-12-21_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,0:10:33,UW,0.7,13.3
2023-12-21,2023-12-21_AD_RSB-10,2023-12-21_AD_RSB_Clean.xlsx,WE,2013-11-01,sub,AD,RSB,0:10:23,UW,0.7,10.1
2023-12-21,2023-12-21_AD_RSB-11,2023-12-21_AD_RSB_Clean.xlsx,KN,2009-01-01,sub,AD,RSB,0:09:56,NA,0.7,15
2023-12-21,2023-12-21_AD_RSB-12,2023-12-21_AD_RSB_Clean.xlsx,CG,2011-05-24,sub,AD,RSB,0:10:04,NA,0.7,12.6
2023-12-21,2023-12-21_AD_RSB-2,2023-12-21_AD_RSB_Clean.xlsx,CG,2011-05-24,sub,AD,RSB,0:09:56,NA,0.7,12.6
2023-12-21,2023-12-21_AD_RSB-3,2023-12-21_AD_RSB_Clean.xlsx,KN,2009-01-01,sub,AD,RSB,0:10:45,UW,0.7,15
2023-12-21,2023-12-21_AD_RSB-3,2023-12-21_AD_RSB_Clean.xlsx,KN,2009-01-01,sub,AD,RSB,0:10:45,UW,0.7,15
2023-12-21,2023-12-21_AD_RSB-4,2023-12-21_AD_RSB_Clean.xlsx,WE,2013-11-01,sub,AD,RSB,0:10:04,NA,0.7,10.1
2023-12-21,2023-12-21_AD_RSB-5,2023-12-21_AD_RSB_Clean.xlsx,CG,2011-05-24,sub,AD,RSB,0:10:21,NA,0.7,12.6
2023-12-21,2023-12-21_AD_RSB-5,2023-12-21_AD_RSB_Clean.xlsx,CG,2011-05-24,sub,AD,RSB,0:10:21,UW,0.7,12.6
2023-12-21,2023-12-21_AD_RSB-6,2023-12-21_AD_RSB_Clean.xlsx,KN,2009-01-01,sub,AD,RSB,0:10:20,NA,0.7,15
2023-12-21,2023-12-21_AD_RSB-7,2023-12-21_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,0:10:22,UW,0.7,13.3
2023-12-21,2023-12-21_AD_RSB-8,2023-12-21_AD_RSB_Clean.xlsx,WE,2013-11-01,sub,AD,RSB,0:10:19,NA,0.7,10.1
2023-12-21,2023-12-21_AD_RSB-9,2023-12-21_AD_RSB_Clean.xlsx,BD,2010-08-20,alpha,AD,RSB,0:09:48,UW,0.7,13.3
2023-12-21,2023-12-21_AD_SRM-1,2023-12-21_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:24,NA,0.7,13.3
2023-12-21,2023-12-21_AD_SRM-10,2023-12-21_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:22,NA,0.7,12.6
2023-12-21,2023-12-21_AD_SRM-11,2023-12-21_AD_SRM_Clean.xlsx,BD,2010-08-20,alpha,AD,SRM,0:10:22,NA,0.7,13.3
2023-12-21,2023-12-21_AD_SRM-12,2023-12-21_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:17,NA,0.7,10.1
2023-12-21,2023-12-21_AD_SRM-2,2023-12-21_AD_SRM_Clean.xlsx,KN,2009-01-01,sub,AD,SRM,0:10:22,NA,0.7,15
2023-12-21,2023-12-21_AD_SRM-3,2023-12-21_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:30,NA,0.7,10.1
2023-12-21,2023-12-21_AD_SRM-3,2023-12-21_AD_SRM_Clean.xlsx,WE,2013-11-01,sub,AD,SRM,0:10:30,UW,0.7,10.1
2023-12-21,2023-12-21_AD_SRM-4,2023-12-21_AD_SRM_Clean.xlsx,CG,2011-05-24,sub,AD,SRM,0:10:29,UW,0.7,12.6
